place_id,population
"34154","77"
"9314","95"
"9316","108"
"9312","103"
"9315","532"
"24129","116"
"9317","19"
"42156","32"
"40168","28"
"25183","661"
"24130","463"
"15072","11033"
"40170","2098"
"42157","9"
"19235","105"
"43124","585"
"43125","1126"
"46214","22264"
"32069","5024"
"33055","1756"
"27051","9854"
"33056","5746"
"36046","5052"
"31208","3750"
"26124","967"
"39061","4437"
"39062","2276"
"34155","143"
"27052","947"
"28122","783"
"15073","26886"
"27053","528"
"1047","1350"
"25905","426"
"25185","935"
"33057","1854"
"6113","3348"
"34156","54"
"17145","1754"
"12095","1174"
"40171","48"
"50225","2847"
"30034","1264"
"24131","742"
"24132","647"
"17146","4124"
"45147","752"
"43126","1744"
"44195","88"
"19237","43"
"29082","47179"
"26125","3783"
"37268","112"
"41081","38628"
"25186","263"
"5194","140"
"9318","60"
"44196","142"
"5195","215"
"49176","646"
"40172","45"
"19238","55"
"29083","2724"
"4078","1417"
"46215","1759"
"10155","1231"
"39063","1047"
"49177","278"
"2067","1332"
"32071","1516"
"33058","1858"
"42158","123"
"24133","374"
"27054","1262"
"39064","1601"
"17147","10686"
"8180","38665"
"6114","140"
"25913","93"
"17148","2182"
"17149","478"
"43127","1124"
"43128","1180"
"17150","2076"
"43129","6594"
"17151","258"
"28123","88150"
"5196","62"
"9321","2183"
"49178","931"
"47134","157"
"24134","3783"
"47135","92"
"37269","492"
"49179","405"
"10156","91"
"28124","80"
"10157","265"
"19239","115"
"10158","366"
"2068","367"
"28125","4270"
"19240","52"
"45148","281"
"13901","1081"
"10159","310"
"37270","198"
"28126","58"
"22197","527"
"26126","29"
"6115","1464"
"8181","10650"
"46216","7240"
"43130","225"
"21061","7855"
"41082","4183"
"43131","6567"
"40173","188"
"8183","6301"
"2069","15476"
"36047","2437"
"44197","63"
"26127","229"
"43132","490"
"49180","149"
"15074","4512"
"3113","16963"
"9323","67"
"42159","40"
"37271","371"
"3114","2434"
"10160","259"
"19241","36"
"19242","99"
"50227","128"
"31209","175"
"45149","622"
"31210","211"
"29084","33877"
"41083","1364"
"24136","524"
"4079","96800"
"43133","7973"
"21062","1697"
"36048","6234"
"10901","1397"
"38032","17370"
"17152","19550"
"49181","357"
"12096","937"
"25189","3145"
"11030","29109"
"46217","1138"
"46218","1294"
"47137","33"
"43134","366"
"42160","265"
"44198","204"
"9325","181"
"16181","67"
"28127","95814"
"28128","530"
"39065","260"
"32072","4314"
"10161","83"
"9326","191"
"8184","77464"
"47138","228"
"32073","1393"
"44199","52"
"44200","39"
"44201","621"
"8185","239"
"41084","3408"
"18170","394"
"9327","34"
"9328","74"
"47139","1254"
"50228","310"
"19243","38"
"39066","1016"
"50229","78"
"39067","839"
"46219","158"
"13902","553"
"39068","740"
"17153","272"
"8901","279"
"23074","3547"
"14058","9845"
"8187","213644"
"24137","1140"
"50241","723"
"22199","9238"
"23075","3918"
"12097","67"
"19244","91"
"16185","41"
"19245","1533"
"13073","559"
"40174","365"
"15075","15841"
"31212","133"
"50230","1324"
"16186","483"
"19246","43"
"47140","113"
"37272","150"
"8188","148"
"3115","408"
"37273","95"
"46220","66140"
"24139","2493"
"37303","186"
"22200","312"
"26128","124"
"37274","144228"
"18171","2631"
"29085","169"
"33059","4959"
"22201","316"
"22202","175"
"9329","130"
"9330","1965"
"25190","320"
"49183","96"
"36049","9164"
"44203","14"
"34157","2961"
"9332","182"
"37275","105"
"49199","261"
"8190","274"
"31213","122"
"44204","27"
"42161","143"
"46221","424"
"17154","154"
"22203","94"
"50231","315"
"3116","1601"
"31214","109"
"34158","319"
"16187","68"
"7059","4960"
"9334","49"
"8191","6658"
"22204","1478"
"19247","157"
"16188","102"
"37276","127"
"5197","113"
"2070","480"
"18173","12381"
"43135","557"
"10162","565"
"43905","27476"
"17155","31362"
"41085","5530"
"16189","303"
"5198","73"
"47141","120"
"6116","1755"
"36050","9819"
"1051","5062"
"50232","199"
"6117","1645"
"10163","312"
"37277","79"
"12098","704"
"1052","316"
"40176","457"
"49184","174"
"27055","1278"
"44205","755"
"50233","110"
"31215","6292"
"9335","89"
"24141","103"
"44206","119"
"28129","13379"
"49185","183"
"32074","1089"
"19248","76"
"24142","30615"
"19249","29"
"38033","4141"
"46903","9089"
"26129","1114"
"35018","18816"
"5199","37"
"5200","46"
"21063","3736"
"45150","447"
"5201","541"
"35019","53443"
"13074","1120"
"34159","415"
"49186","239"
"47142","135"
"34160","156"
"32075","5405"
"16190","6988"
"34161","22"
"40177","151"
"49187","1385"
"37278","1039"
"38023","157503"
"24144","689"
"40178","101"
"40906","3051"
"32076","2137"
"24145","646"
"42162","3005"
"37284","343"
"22205","535"
"5206","31"
"24146","256"
"5208","37"
"49188","128"
"5207","720"
"42163","51"
"39069","2361"
"37285","395"
"11031","94979"
"28130","39432"
"3118","7855"
"5209","75"
"3904","1986"
"30035","32489"
"11902","4418"
"41086","21416"
"5901","256"
"5210","82"
"5211","468"
"38034","4828"
"22207","153"
"5212","197"
"9337","151"
"5213","97"
"21064","9300"
"49189","208"
"24148","1843"
"42164","2044"
"47143","113"
"13075","213"
"28131","18369"
"16191","1042"
"5214","31"
"9338","288"
"34163","52"
"16192","44"
"28132","19170"
"5215","168"
"50234","277"
"45151","712"
"33061","377"
"45152","642"
"9339","143"
"10164","778"
"31217","392"
"28133","8459"
"49190","53"
"47144","83"
"37286","223"
"5216","189"
"33060","16074"
"44207","137"
"40182","245"
"50235","3234"
"38035","20886"
"39070","140"
"40183","140"
"5217","57"
"49191","291"
"3120","6034"
"5218","115"
"37287","334"
"47145","668"
"22903","795"
"47146","350"
"37036","56"
"49192","140"
"26130","230"
"9340","76"
"24149","167"
"26131","34"
"1053","715"
"37288","334"
"37289","233"
"41088","596"
"47147","109"
"45153","1768"
"5219","44"
"2071","1242"
"24150","238"
"49193","449"
"40184","285"
"49194","347"
"47148","483"
"6119","843"
"37291","291"
"5220","431"
"30036","25476"
"39071","507"
"37290","138"
"42165","620"
"16193","57"
"47149","49"
"37292","89"
"12101","469"
"26132","128"
"47150","312"
"34165","61"
"45154","1881"
"11033","31218"
"39072","356"
"15076","2822"
"47151","26"
"38036","9093"
"14059","808"
"28134","89276"
"21066","623"
"33063","410"
"26139","61"
"6123","5408"
"5231","169"
"39080","4124"
"49208","378"
"26142","990"
"47156","161"
"3122","58385"
"9360","24"
"49209","516"
"32070","531"
"25191","380"
"24143","556"
"5204","716"
"37280","80"
"37281","39"
"40179","940"
"5205","84"
"37282","217"
"6118","167"
"37279","804"
"32077","1206"
"37283","123"
"3117","667"
"40180","314"
"22206","223"
"31216","4962"
"11032","68684"
"21065","409"
"41087","13808"
"31219","102"
"8194","37097"
"8195","85"
"8196","27558"
"8197","10968"
"17157","155"
"17183","341"
"7046","26306"
"8198","6135"
"8199","858"
"8200","83605"
"8201","541"
"43136","14789"
"8203","3385"
"8202","17904"
"8204","4129"
"17158","626"
"8205","91006"
"8206","1007"
"25196","124"
"8207","2820"
"8208","7612"
"17159","783"
"8210","6259"
"17160","21925"
"8211","44860"
"17161","1371"
"8212","602"
"17162","243"
"8209","8737"
"8213","8703"
"17163","3817"
"25192","1025"
"25197","185"
"17164","5627"
"8215","3484"
"8193","1332"
"43902","3503"
"8216","30"
"17165","865"
"43137","2622"
"7049","2108"
"3119","23915"
"7050","6397"
"17167","3232"
"17168","507"
"12902","3159"
"8218","10936"
"8217","34123"
"17185","3006"
"46222","504"
"17166","761"
"12099","972"
"7048","27413"
"8903","228"
"17169","3515"
"8220","3114"
"17903","1286"
"8221","17805"
"8222","2413"
"17171","264"
"25193","949"
"7051","8431"
"8223","2373"
"7052","6798"
"8225","112"
"8224","1167"
"17172","633"
"25902","646"
"8226","1235"
"8227","3264"
"8228","343"
"17173","252"
"12100","1963"
"8229","603"
"17174","231"
"17175","764"
"17176","177"
"17177","697"
"8231","30719"
"8232","2368"
"8233","2419"
"8234","4472"
"17178","2042"
"8189","152"
"8235","5299"
"8236","2254"
"8237","2167"
"8238","20141"
"8239","627"
"25194","491"
"8240","12887"
"8241","78"
"8098","3179"
"8262","9523"
"8264","6407"
"8265","2058"
"8263","28117"
"6120","4021"
"10165","262"
"45155","353"
"21067","476"
"43138","3707"
"21068","1035"
"35021","18263"
"9343","102"
"8243","187"
"34167","118"
"22208","240"
"49197","168"
"26134","94"
"8244","8218"
"17180","13143"
"8245","119215"
"43139","2673"
"24151","479"
"24152","511"
"15077","9426"
"17181","5223"
"49200","1069"
"24153","267"
"49201","299"
"39073","13095"
"34168","48"
"50236","116"
"38037","15716"
"9345","145"
"22209","183"
"10166","327"
"45156","4129"
"13076","522"
"4080","208"
"50237","130"
"16194","218"
"13077","4107"
"44208","29"
"10167","323"
"5222","159"
"38038","207312"
"42166","61"
"18174","528"
"45157","3079"
"5221","341"
"9346","97"
"23076","888"
"24154","1066"
"26135","161"
"14061","755"
"47152","75"
"49202","177"
"7053","1561"
"8246","2248"
"44209","1061"
"26136","112"
"50238","95"
"33062","450"
"8247","1345"
"8248","7288"
"7054","38015"
"18175","15157"
"4081","452"
"8249","374"
"9347","148"
"9348","142"
"17182","370"
"35022","73328"
"12102","768"
"7055","12485"
"8250","9980"
"8251","7611"
"8258","1025"
"8253","150"
"39074","9159"
"22906","209"
"35023","13850"
"42167","266"
"28135","1254"
"24155","475"
"49203","311"
"42168","97"
"5226","66"
"16196","676"
"8256","893"
"8255","184"
"8257","126"
"24158","318"
"8259","9423"
"37293","110"
"49204","56"
"5224","105"
"5225","392"
"7056","7375"
"9350","527"
"16195","571"
"5902","317"
"9351","63"
"9352","104"
"24156","227"
"24157","3089"
"5227","445"
"16197","67"
"40185","972"
"9353","90"
"24159","1916"
"6121","4122"
"10168","282"
"37294","14805"
"40186","35"
"45158","3251"
"9354","35"
"21069","2001"
"43140","3320"
"17184","1565"
"8260","25799"
"3121","32306"
"8261","3446"
"38039","14679"
"31220","874"
"14060","4629"
"22212","82"
"39075","172539"
"7057","12237"
"24160","743"
"50239","63"
"47153","118"
"34169","442"
"10169","523"
"23077","699"
"15078","97260"
"37296","310"
"10170","252"
"5228","173"
"38040","11111"
"5904","118"
"24161","338"
"23904","2956"
"37297","461"
"34170","52"
"9355","83"
"34171","1035"
"37298","180"
"49205","383"
"47154","164"
"49206","958"
"9356","48"
"10171","370"
"10172","756"
"39076","4207"
"41089","8554"
"15079","1584"
"23079","4472"
"39077","255"
"39078","1629"
"19250","14"
"40188","92"
"40189","545"
"37299","249"
"33064","288"
"45901","1038"
"26138","6238"
"5229","86"
"40190","58"
"9358","279"
"23080","2139"
"5230","65"
"40191","252"
"30901","16206"
"39079","11024"
"28136","886"
"28137","2590"
"6122","8091"
"37300","610"
"49207","241"
"24162","2126"
"47155","4480"
"34174","189"
"8192","7554"
"26140","286"
"26141","106"
"48082","45853"
"36051","17347"
"49210","492"
"47157","580"
"37301","88"
"9361","117"
"33065","1252"
"24163","5050"
"22213","4160"
"39081","504"
"9362","252"
"43142","1548"
"32078","1162"
"27057","13330"
"17186","5170"
"31222","58"
"44210","1128"
"25201","121"
"25200","363"
"31223","1315"
"45159","96"
"9363","983"
"50240","1154"
"19251","52"
"10173","851"
"41090","4284"
"37302","276"
"40192","150"
"17187","837"
"38041","8934"
"43143","58"
"27058","3735"
"3123","9845"
"29086","1681"
"19252","78"
"40193","273"
"47158","1077"
"22214","140"
"43144","1687"
"46223","10333"
"29087","606"
"50242","102"
"46224","163"
"12104","8978"
"40194","51674"
"20070","1467"
"23081","1790"
"6124","1889"
"44211","38"
"10174","183"
"45160","1324"
"22215","148"
"19254","46"
"39082","1891"
"3124","580"
"46225","389"
"7058","4014"
"17188","196"
"43145","5652"
"19901","36"
"46226","34"
"22217","495"
"24164","383"
"43146","48"
"7047","3290"
"4082","295"
"22218","41"
"43044","5681"
"3125","584"
"44212","43"
"25202","137"
"25035","406"
"8267","9078"
"46227","1136"
"37304","176"
"40195","1003"
"40196","35"
"9365","31"
"37305","237"
"17190","1136"
"28138","81"
"34175","96"
"4083","2041"
"42171","124"
"25204","1922"
"46228","3124"
"17191","221"
"47159","1136"
"5232","117"
"10175","1537"
"37306","261"
"37307","155"
"5233","247"
"28140","4165"
"12103","101"
"10176","409"
"22220","161"
"45161","25835"
"31224","1164"
"48084","27296"
"50243","352"
"22221","122"
"17192","177"
"11034","2769"
"19255","80"
"25203","12089"
"8269","3519"
"41091","688592"
"28141","9318"
"45162","682"
"25205","734"
"19256","50"
"33066","51667"
"37309","40"
"10177","1998"
"50244","268"
"29088","3346"
"12105","976"
"4084","381"
"22222","679"
"46229","1154"
"47160","428"
"37310","187"
"5234","46"
"19257","4309"
"50245","83"
"23082","2241"
"46230","18771"
"36052","8687"
"38042","4693"
"17193","6093"
"47161","5276"
"46231","3329"
"46232","1125"
"7060","3862"
"44213","75"
"5235","142"
"6125","1903"
"50246","29"
"16198","1642"
"8270","29307"
"17052","168"
"39083","1180"
"27059","2312"
"50247","1096"
"37311","219"
"15080","1758"
"24165","312"
"8271","79"
"33067","811"
"2072","1787"
"13078","12139"
"26143","313"
"5236","110"
"6126","2623"
"5237","159"
"13080","324"
"13079","15479"
"19258","91"
"9366","74"
"16199","28"
"25206","332"
"42172","32"
"43147","633"
"46233","4861"
"7061","13705"
"39084","1047"
"5238","827"
"25207","9094"
"33068","1153"
"19259","30"
"4085","446"
"28143","86"
"15081","1098"
"7062","11568"
"48904","4502"
"12106","1447"
"45163","11067"
"22223","91"
"48085","13878"
"18176","268"
"48086","2527"
"8272","209"
"20065","3883"
"4086","2388"
"9368","28"
"42173","39398"
"25208","410"
"37312","261"
"23084","1100"
"31225","57"
"25209","2149"
"18177","538"
"26144","222"
"50248","590"
"25210","1763"
"46234","369"
"12107","415"
"5239","256"
"26145","294"
"40198","27"
"5240","4590"
"9369","490"
"45164","183"
"42174","190"
"19260","42"
"34177","185"
"24166","1529"
"33069","3866"
"28144","8799"
"26146","89"
"24167","783"
"34176","142"
"19261","33"
"22904","872"
"16909","732"
"40199","120"
"37313","573"
"9372","273"
"9373","440"
"36053","7395"
"39085","8782"
"8273","3044"
"25211","853"
"46235","27479"
"42175","25"
"12108","525"
"4087","204"
"48076","332"
"46236","1096"
"31226","675"
"25212","352"
"8274","5942"
"9374","103"
"17194","101"
"34178","135"
"34179","27"
"40200","56"
"49214","747"
"37314","106"
"4088","3688"
"4089","925"
"27060","2756"
"32079","1429"
"50249","314"
"38043","24134"
"31227","10595"
"8276","323"
"18901","653"
"4090","362"
"42176","27"
"42177","64"
"37315","84"
"8277","206"
"28145","3857"
"50250","64"
"25215","585"
"6127","3412"
"10178","814"
"25216","283"
"45165","83417"
"6128","5314"
"10179","319"
"10180","7371"
"16202","878"
"12109","825"
"6129","665"
"17195","463"
"42178","105"
"19262","126"
"37316","781"
"34180","67"
"22225","3476"
"47162","80"
"9375","43"
"6130","214"
"38044","2763"
"33070","3786"
"49216","150"
"8278","6489"
"19263","49"
"33071","623"
"16203","15271"
"19264","38"
"50251","10533"
"37317","305"
"2073","6235"
"3127","646"
"37318","208"
"9377","771"
"42181","431"
"22226","961"
"34181","481"
"11035","18162"
"42182","50"
"43148","134515"
"25217","17098"
"25218","106"
"25219","187"
"19265","140"
"50252","6912"
"46237","9120"
"46238","17201"
"8275","316"
"8280","111"
"38045","4575"
"29089","3760"
"16204","286"
"38046","11294"
"35024","22342"
"8281","6397"
"32080","316"
"9378","31"
"16205","118"
"42183","108"
"37319","96"
"35025","1909"
"10181","788"
"37320","92"
"35026","102647"
"22227","232"
"45166","1986"
"19266","307"
"37321","140"
"15082","18579"
"12110","242"
"46239","636"
"25220","1333"
"35027","12519"
"4091","377"
"17196","329"
"37322","3046"
"9380","78"
"8279","220556"
"46240","278"
"50253","447"
"44215","183"
"13081","678"
"26147","34"
"44216","35890"
"19267","23"
"3128","11112"
"33072","1572"
"8282","8840"
"35028","20170"
"3129","1614"
"31228","606"
"47163","288"
"28146","2650"
"5241","4109"
"50254","186"
"22228","771"
"19268","49"
"10904","902"
"38047","2532"
"4092","3541"
"16206","201"
"35029","6279"
"33073","9389"
"9381","36"
"5242","787"
"31229","40"
"26148","180"
"12111","419"
"25221","131"
"46241","453"
"28147","1313"
"25222","73"
"43149","899"
"43150","1602"
"19269","96"
"9382","25"
"2074","7684"
"50255","214"
"26149","50"
"45167","1764"
"41092","9501"
"12112","155"
"32081","2355"
"12113","100"
"39086","387"
"5243","82"
"45168","84873"
"3130","57"
"40201","47"
"20071","19667"
"29090","2107"
"22229","121"
"41093","25359"
"13082","35873"
"36054","13499"
"8283","8241"
"37323","530"
"15083","1124"
"25223","1255"
"24168","500"
"24206","1846"
"12114","223"
"47164","417"
"19271","48"
"19270","26"
"8284","17216"
"47165","8750"
"19272","92"
"37324","347"
"15084","3299"
"9384","336"
"8285","14347"
"24169","3105"
"19274","1448"
"10182","148"
"44217","32"
"22230","304"
"42184","59"
"26150","131"
"5244","40"
"44218","30"
"3131","340"
"25224","144"
"25225","858"
"37325","93"
"5245","417"
"10183","1132"
"10184","860"
"44219","206"
"49219","8713"
"12115","256"
"34182","954"
"16209","112"
"22232","101"
"13083","2977"
"50256","79"
"44220","155"
"45169","211"
"50257","174"
"12116","69"
"31230","103"
"50258","55"
"11036","790"
"18178","736"
"12119","158"
"12120","180"
"44223","90"
"25227","760"
"8286","3714"
"10187","484"
"47169","65"
"45171","1637"
"43151","138"
"13084","995"
"43152","611"
"44224","28"
"6131","1250"
"47170","48"
"10188","534"
"24170","2164"
"19279","592"
"44225","120"
"49220","144"
"26153","10"
"5247","239"
"22233","101"
"44227","84"
"30037","35676"
"25233","397"
"40206","184"
"40202","55"
"46242","411"
"25226","282"
"42185","25"
"12117","5528"
"23085","2546"
"40203","1347"
"14062","1059"
"12118","81"
"44221","433"
"47166","273"
"45170","224"
"47167","253"
"47168","35"
"10185","624"
"9386","67"
"40204","191"
"44222","124"
"26151","456"
"26152","32"
"10186","1067"
"19277","18"
"19278","24"
"23086","14247"
"43153","16184"
"23087","13696"
"25228","4605"
"25907","602"
"9387","125"
"49221","258"
"25230","2202"
"50259","59"
"40205","245"
"28148","131376"
"28149","8872"
"28150","4382"
"19280","5434"
"10190","565"
"10189","2935"
"16211","341"
"44226","151"
"28151","4760"
"25231","743"
"50260","32"
"9388","33"
"39087","51494"
"8287","1419"
"46243","146"
"50261","250"
"8288","2348"
"8289","6041"
"47171","408"
"28152","23717"
"3132","661"
"6132","957"
"6133","2250"
"10191","599"
"10192","798"
"19281","21"
"28153","1019"
"44228","109"
"19282","166"
"19283","40"
"19284","10"
"29901","68661"
"26154","10"
"34184","44"
"17197","175"
"46244","82208"
"22234","1154"
"13085","2702"
"10193","1676"
"9389","69"
"23088","7276"
"10194","565"
"23090","1406"
"23091","787"
"44229","180"
"22235","86"
"22236","252"
"50262","1446"
"30038","21471"
"28154","7779"
"25232","2277"
"49222","410"
"31231","126"
"46245","637"
"9390","634"
"47172","154"
"37327","190"
"44230","186"
"3133","83337"
"45172","709"
"44231","41"
"50263","199"
"44232","455"
"45173","13466"
"17198","694"
"17199","11645"
"43154","149"
"29091","17234"
"19285","19"
"42187","65"
"16212","257"
"16213","38"
"17200","809"
"19286","1044"
"5246","51"
"9391","448"
"43155","33372"
"19287","194"
"19288","18"
"18179","648"
"9392","54"
"17201","171"
"50264","183"
"17202","5683"
"29092","746"
"30039","32008"
"45174","348"
"15085","3574"
"46246","1263"
"27061","1118"
"24171","357"
"37328","184"
"49223","878"
"16215","249"
"19289","23"
"12121","1378"
"44234","72"
"44235","103"
"22239","104"
"6134","622"
"32082","1286"
"50265","86"
"50266","122"
"47173","1109"
"15086","3113"
"11037","7028"
"49224","189"
"37329","43"
"25234","5844"
"28903","47722"
"4901","568"
"40207","1071"
"16216","293"
"9394","783"
"39088","62"
"42188","43"
"18180","732"
"26155","154"
"27062","641"
"16217","107"
"26157","380"
"21070","7713"
"47174","314"
"19290","1201"
"19291","1319"
"34185","67"
"44236","67"
"24172","443"
"48087","501"
"6135","1387"
"10195","9012"
"9395","135"
"9396","164"
"39089","141"
"31232","36258"
"47175","8564"
"26158","361"
"46247","1116"
"36055","16701"
"35030","15241"
"31233","128"
"24173","993"
"40208","979"
"46248","6646"
"45175","749"
"18181","239"
"4093","3549"
"4094","240"
"23092","34345"
"48088","160"
"11038","16597"
"31234","184"
"19293","2616"
"42189","50"
"16218","222"
"39090","934"
"48065","4152"
"45176","5411"
"18182","2523"
"31123","805"
"19294","28"
"31235","182"
"30040","874"
"4095","833"
"17204","1153"
"8290","2093"
"17205","290"
"43156","6300"
"43157","396"
"17203","223"
"31236","1653"
"41094","8894"
"5249","99"
"16219","82"
"49225","133"
"50267","636"
"31237","211"
"50268","50"
"47176","228"
"30041","20225"
"31238","144"
"9398","74"
"45177","2529"
"31239","349"
"31240","653"
"24174","510"
"48089","4456"
"48074","4232"
"1054","1371"
"20072","6168"
"47177","110"
"4096","350"
"31241","133"
"31242","322"
"44237","435"
"50269","418"
"20077","6756"
"50270","39"
"31244","183"
"31243","377"
"47178","182"
"40210","106"
"26160","976"
"17206","189"
"31245","84"
"6136","1763"
"50271","269"
"12122","962"
"20073","6174"
"19296","31"
"50272","18691"
"31246","153"
"46249","11531"
"41095","50728"
"44238","2978"
"31247","151"
"8291","6688"
"42190","96"
"49226","248"
"5251","60"
"9400","353"
"17014","89"
"24185","505"
"50274","66"
"39095","2728"
"15088","3876"
"44239","22"
"27063","1991"
"44240","167"
"47179","468"
"34186","47"
"49227","372"
"39091","2182"
"28155","609"
"19297","40"
"10196","321"
"34192","91"
"44241","612"
"9403","106"
"47180","57"
"19298","76"
"19299","114"
"42191","191"
"28156","1554"
"19300","1072"
"6137","1077"
"10197","110"
"37330","338"
"5252","61"
"16906","72"
"19301","40"
"44243","34"
"49228","55"
"24175","2187"
"10198","1174"
"37331","196"
"24176","321"
"2075","2028"
"42192","38"
"1055","996"
"19302","56"
"37332","79"
"50273","33"
"10199","175"
"6901","2711"
"37333","215"
"10200","348"
"37334","76"
"42193","18"
"28157","937"
"21071","239"
"19303","45"
"44244","88"
"37335","409"
"44245","283"
"24177","508"
"26161","8"
"42194","151"
"28158","914"
"13086","170"
"28159","781"
"16224","84"
"37336","63"
"24178","82"
"10201","200"
"28160","12518"
"16225","59"
"28161","75983"
"16227","110"
"42195","106"
"47181","192"
"19304","257"
"10202","656"
"39092","947"
"16228","202"
"34189","57"
"28162","4136"
"13087","30077"
"23093","3714"
"19305","152"
"24179","344"
"28163","584"
"24180","1219"
"42196","8"
"39093","337"
"40211","67"
"24181","1623"
"34190","50"
"19306","23"
"39094","989"
"24182","446"
"44246","2425"
"42197","68"
"37337","150"
"18914","2086"
"24183","832"
"33034","11504"
"24184","194"
"49229","125"
"19307","26"
"47182","1643"
"6138","1173"
"28164","4497"
"16902","133"
"40212","30"
"40213","99"
"45179","564"
"24187","978"
"9405","142"
"28165","2933"
"9406","313"
"15087","6563"
"37338","98"
"47183","147"
"46250","794288"
"10203","5397"
"24188","5351"
"6139","564"
"6140","744"
"6141","1973"
"41096","7751"
"14063","1131"
"13088","688"
"16903","1496"
"37339","330"
"22242","67"
"19308","60"
"36056","5869"
"26162","126"
"19309","23"
"16231","57"
"44247","330"
"12124","2807"
"3134","167"
"3135","216"
"17207","3072"
"12126","31660"
"12125","269"
"17208","1264"
"25043","1021"
"25901","364"
"3136","571"
"3137","846"
"17209","899"
"46251","3039"
"47186","298412"
"46252","139"
"9408","42"
"12123","49"
"8292","1373"
"25238","233"
"8293","250"
"43158","98"
"7063","1969"
"29093","2542"
"16173","211"
"22243","30"
"34196","90"
"31086","21128"
"22901","822"
"6146","1191"
"9904","520"
"22244","39"
"9908","490"
"9409","120"
"6147","367"
"9410","3726"
"9411","163"
"6148","1139"
"9902","500"
"9905","436"
"40218","86"
"9412","954"
"48080","11985"
"9413","475"
"9414","187"
"9415","326"
"39101","283"
"31260","1506"
"9416","66"
"34902","164"
"18907","2128"
"18902","914"
"38049","4564"
"24191","128"
"44249","47"
"38050","2901"
"9417","43"
"37343","73"
"40219","694"
"40220","71"
"40221","51"
"46253","157"
"9418","81"
"49230","83"
"35032","3749"
"25240","1876"
"17170","206"
"43159","91"
"8294","2891"
"12127","69"
"8295","15006"
"43160","1756"
"8296","2579"
"43161","24359"
"25906","260"
"25239","791"
"9419","72"
"50275","117"
"9407","28"
"45180","4303"
"18183","675"
"47184","629"
"50276","140"
"37340","145"
"16234","23"
"40214","233"
"14064","356"
"35031","9340"
"19310","7"
"42198","19"
"40215","88"
"31249","2412"
"50277","61"
"38048","5005"
"28166","465"
"6142","273"
"47185","95"
"16236","1082"
"10204","483"
"24189","7328"
"6143","4159"
"6144","585"
"19311","94"
"6145","1055"
"37341","71"
"21072","12820"
"10205","2309"
"40216","1095"
"24190","155"
"16237","93"
"37342","285"
"43162","6482"
"25909","161"
"16238","496"
"8297","182"
"24193","386"
"37344","253"
"15089","5036"
"24196","2069"
"24197","854"
"39096","736"
"39097","763"
"47187","90"
"35033","7556"
"5253","83"
"49231","328"
"37345","163"
"24198","606"
"47188","118"
"49232","99"
"16239","129"
"24194","279"
"33074","3926"
"49233","88"
"40222","219"
"24199","439"
"40223","273"
"24201","1114"
"18911","11166"
"10902","864"
"44250","19"
"37346","281"
"32083","889"
"11039","12624"
"45181","2910"
"42200","76"
"47189","163"
"5254","211"
"4097","242"
"4098","1904"
"18184","2841"
"29094","81643"
"4099","6555"
"47190","110"
"22245","461"
"50278","215"
"50279","87"
"42201","24"
"42202","20"
"28167","12236"
"34199","1268"
"37347","537"
"16240","102"
"47191","118"
"28168","1958"
"22909","389"
"43163","37606"
"49234","443"
"34023","6360"
"46254","1207"
"17210","859"
"45182","1109"
"18185","640"
"45183","3365"
"45184","228"
"26163","159"
"47192","103"
"37348","106"
"40224","19"
"26164","56"
"28169","2163"
"4100","16452"
"50280","338"
"25242","919"
"32084","943"
"3138","4640"
"17211","1171"
"32085","13723"
"34201","179"
"43164","410"
"49235","449"
"22247","36"
"31251","4209"
"47193","2032"
"42204","54"
"19314","46"
"32086","2886"
"10206","225"
"2076","346"
"4101","5885"
"8298","46214"
"4102","26028"
"27064","1675"
"22248","113"
"38051","9185"
"14065","2271"
"9422","33"
"34093","94"
"9421","259"
"31252","90"
"49236","85"
"49237","147"
"37349","111"
"17212","167"
"17213","7797"
"25243","5559"
"50281","77"
"36057","295364"
"26165","387"
"36059","5246"
"12135","50893"
"43170","1255"
"17230","760"
"25252","742"
"43171","22187"
"43165","736"
"17214","979"
"17215","2897"
"36058","5874"
"8299","416"
"17217","468"
"17216","200"
"8301","66611"
"8300","7512"
"17218","815"
"17220","1040"
"12128","1842"
"17221","5394"
"38052","1667"
"7065","3380"
"8305","39746"
"36060","37456"
"25244","541"
"17223","1104"
"27065","14072"
"43175","625"
"8306","716"
"25245","561"
"17224","398"
"43166","2389"
"46255","4270"
"17225","348"
"17226","1181"
"17227","200"
"32087","1854"
"32088","1790"
"46256","9717"
"25247","187"
"17228","392"
"12132","584"
"43167","545"
"36061","10302"
"25248","1181"
"25249","197"
"25254","1036"
"25250","389"
"43168","112"
"8303","299"
"25251","977"
"8302","12458"
"8902","5432"
"8307","67086"
"43169","574"
"32089","1307"
"12134","169"
"32090","820"
"32091","1846"
"32092","519"
"15091","1226"
"15090","1213"
"8214","9043"
"8219","20837"
"17222","157"
"12136","3157"
"43172","452"
"23094","4436"
"43173","135"
"43174","202"
"9423","28"
"45186","3664"
"38053","4843"
"18149","6952"
"2077","56"
"10207","487"
"28171","6520"
"10208","128"
"14066","7104"
"47195","490"
"47196","29"
"34202","32"
"21073","2848"
"24202","8620"
"20075","5867"
"47197","1036"
"24203","97"
"49238","252"
"1057","296"
"49239","675"
"45185","9548"
"47198","79"
"39098","1612"
"23095","10726"
